first_name,last_name,email,password,group,education,skills
c152 first name,c152 last name,c152@email.com,password,0,['masters'],"['Architects', 'Power Generation & Distribution', 'Board Appointments', 'Automotive Engineering', 'Other', 'Oil & Gas - Operations', 'Commercial Sales, Leasing & Property Mgmt']"
c153 first name,c153 last name,c153@email.com,password,0,['secondary'],['Kitchen & Sandwich Hands']
c154 first name,c154 last name,c154@email.com,password,0,['none'],"['Student Services', 'Laboratory & Technical Services']"
c155 first name,c155 last name,c155@email.com,password,0,['apprenticeship'],"['Student Services', 'Plumbers', 'Taxation', 'Interior Design', 'Other', 'Receptionists', 'Gaming']"
c156 first name,c156 last name,c156@email.com,password,0,['apprenticeship'],"['All Marketing & Communications ', 'Accounts Payable', 'Air Force', 'Health, Safety & Environment', 'Account & Relationship Management', 'All Self Employment', 'Management', 'Bakers & Pastry Chefs', 'Electricians ']"
c157 first name,c157 last name,c157@email.com,password,0,['masters'],"['Architects', 'Pattern Makers & Garment Technicians', 'Rail & Maritime Transport', 'Other', 'Brand Management', 'Financial Planning', 'General/Business Unit Manager', 'Nursing - Psych, Forensic & Correctional Health', 'Accounts Officers/Clerks', 'Treasury']"
c158 first name,c158 last name,c158@email.com,password,0,['PhD'],"['Teaching - Tertiary', 'Reservations', 'Child Welfare, Youth & Family Services ', 'Modelling & Simulation', 'Management - Internal']"
c159 first name,c159 last name,c159@email.com,password,0,['tertiary'],['Property Law']
c160 first name,c160 last name,c160@email.com,password,0,['secondary'],"['Other', 'Residential Leasing & Property Management', 'Marketing Assistants/Coordinators', 'Government - Local ', 'Direct Marketing & CRM', 'Nursing - Theatre & Recovery', 'All Engineering ', 'Analysis & Reporting', 'All Human Resources & Recruitment ', 'Other']"
c161 first name,c161 last name,c161@email.com,password,0,['masters'],"['Management', 'Other', 'Production, Planning & Scheduling', 'Testing & Quality Assurance']"
c162 first name,c162 last name,c162@email.com,password,0,['apprenticeship'],"['Nursing - Paediatric & PICU', 'Mining - Processing', 'Commercial Sales, Leasing & Property Mgmt', 'Architecture', 'Management', 'CEO', 'Management']"
c163 first name,c163 last name,c163@email.com,password,0,['PhD'],"['Mining - Exploration & Geoscience', 'Project Management', 'Environmental Services', 'Engineering Drafting', 'Water & Waste Engineering', 'Retail Assistants ', 'Contracts Administration']"
c164 first name,c164 last name,c164@email.com,password,0,['tertiary'],"['Environmental Services', 'Waiting Staff', 'Veterinary Services & Animal Welfare']"
c165 first name,c165 last name,c165@email.com,password,0,['tertiary'],"['Contracts Management', 'All Engineering ', 'Developers/Programmers ', 'Oil & Gas - Engineering & Maintenance', 'Programme & Project Management', 'Police & Corrections', 'Other', 'Other', 'Library Services & Information Management']"
c166 first name,c166 last name,c166@email.com,password,0,['PhD'],"['Settlements', 'Pattern Makers & Garment Technicians', 'Process Engineering', 'Body Corporate & Facilities Management', 'Litigation & Dispute Resolution', 'Oil & Gas - Drilling']"
c167 first name,c167 last name,c167@email.com,password,0,['PhD'],"['All Engineering ', 'Quality Assurance & Control', 'Brand Management', 'Housing & Homelessness Services', 'Corporate Development', 'Nursing - General Medical & Surgical', 'Audit - Internal', 'Automotive Engineering', 'Insurance & Superannuation Law', 'Market Research & Analysis']"
c168 first name,c168 last name,c168@email.com,password,0,['apprenticeship'],"['Policy', 'Receptionists']"
c169 first name,c169 last name,c169@email.com,password,0,['secondary'],"['All Self Employment', 'Funds Management', 'Emergency Services', 'Networks & Systems Administration', 'Assessment', 'Horticulture']"
c170 first name,c170 last name,c170@email.com,password,0,['PhD'],"['Art Direction', 'All Advertising, Arts & Media', 'Digital & Search Marketing', 'Generalists - In-house', 'Planning & Scheduling', 'Farm Labour', 'Actuarial', 'Dental ']"
c171 first name,c171 last name,c171@email.com,password,0,['apprenticeship'],"['All Consulting & Strategy', 'Organisational Development', 'Butchers', 'Public Relations & Corporate Affairs', 'Contracts Management', 'Veterinary Services & Animal Welfare', 'Physiotherapy, OT & Rehabilitation ', 'Sales - Inbound']"
c172 first name,c172 last name,c172@email.com,password,0,['apprenticeship'],"['Photography', 'Estimating', 'Oil & Gas - Drilling', 'Mining - Engineering & Maintenance ', 'Strategy & Planning']"
c173 first name,c173 last name,c173@email.com,password,0,['PhD'],"['Other', 'Architecture', 'Performing Arts', 'All Consulting & Strategy', 'Mining - Operations']"
c174 first name,c174 last name,c174@email.com,password,0,['tertiary'],"['Conservation, Parks & Wildlife', 'Other', 'Ambulance/Paramedics', 'All Sales ', 'Horticulture', 'Air Conditioning & Refrigeration', 'Planning & Scheduling']"
c175 first name,c175 last name,c175@email.com,password,0,['PhD'],"['Agency Account Management', 'Sales', 'Other', 'Customer Service - Call Centre', 'Web & Interaction Design', 'Emergency Services', 'Employment Services', 'Other', 'Bookkeeping & Small Practice Accounting', 'Printing & Publishing Services']"
c176 first name,c176 last name,c176@email.com,password,0,['none'],"['Retail & Property Development', 'Market Research & Analysis', 'Buying', 'Supervisors', 'Tour Guides', 'Medical Administration', 'Other', 'Management - Universities']"
c177 first name,c177 last name,c177@email.com,password,0,['MBA'],"['Management', 'Team Leaders/Supervisors', 'Management - Store ', 'Contracts Management', 'Air Force', 'Management', 'Farm Labour', 'Health, Safety & Environment', 'CEO']"
c178 first name,c178 last name,c178@email.com,password,0,['PhD'],"['Pickers & Packers', 'Painters & Sign Writers', 'Consulting & Generalist HR', 'Market Research & Analysis']"
c179 first name,c179 last name,c179@email.com,password,0,['PhD'],"['All Design & Architecture', 'Sales']"
c180 first name,c180 last name,c180@email.com,password,0,['masters'],"['Nursing - Community, Maternal & Child Health', 'Product Management & Development', 'Nursing - Educators & Facilitators', 'Forensic Accounting & Investigation', 'Bookkeeping & Small Practice Accounting', 'COO & MD', 'Banking - Corporate & Institutional', 'Editing & Publishing', 'Analysis & Reporting', 'Fundraising']"
c181 first name,c181 last name,c181@email.com,password,0,['secondary'],"['Biotechnology & Genetics', 'Corporate Finance & Investment Banking', 'Landscape Architecture', 'Management', 'Management ', 'Food Technology & Safety', 'Business/Systems Analysts']"
c182 first name,c182 last name,c182@email.com,password,0,['PhD'],"['Technicians ', 'Financial Planning', 'Other']"
c183 first name,c183 last name,c183@email.com,password,0,['tertiary'],"['Other', 'Building Services Engineering', 'Food Technology & Safety', 'All CEO & General Management', 'Client & Sales Administration', 'Teaching - Primary']"
c184 first name,c184 last name,c184@email.com,password,0,['secondary'],"['All Self Employment', 'Fundraising', 'Nursing - General Medical & Surgical', 'Architecture', 'Board Appointments', 'Engineering Drafting', 'Farm Labour', 'Community Services & Development', 'Field Engineering', 'Navy']"
c185 first name,c185 last name,c185@email.com,password,0,['none'],"['Cost Accounting', 'Other']"
c186 first name,c186 last name,c186@email.com,password,0,['tertiary'],['Data Entry & Word Processing']
c187 first name,c187 last name,c187@email.com,password,0,['MBA'],"['Testing & Quality Assurance', 'Kitchen & Sandwich Hands', 'Other', 'Contracts Administration']"
c188 first name,c188 last name,c188@email.com,password,0,['apprenticeship'],"['Other', 'Team Leaders', 'COO & MD']"
c189 first name,c189 last name,c189@email.com,password,0,['secondary'],"['Journalism & Writing', 'Insurance & Superannuation Law', 'Receptionists', 'All Human Resources & Recruitment ', 'Road Transport ']"
c190 first name,c190 last name,c190@email.com,password,0,['PhD'],"['Other', 'Winery & Viticulture', 'Air Force', 'Laboratory & Technical Services', 'Employment Services', 'Management', 'Health, Safety & Environment', 'Financial Planning', 'Funds Management', 'Nursing - Midwifery, Neo-Natal, SCN & NICU']"
c191 first name,c191 last name,c191@email.com,password,0,['MBA'],"['Assembly & Process Work', 'Horticulture', 'All Consulting & Strategy', 'Chefs/Cooks ', 'Library Services & Information Management', 'Other', 'Law Clerks & Paralegals', 'Management', 'Other']"
c192 first name,c192 last name,c192@email.com,password,0,['PhD'],"['Generalists - Law Firm', 'Environment & Sustainability Consulting', 'Data Entry & Word Processing', 'Sales Coordinators', 'Engineering - Network']"
c193 first name,c193 last name,c193@email.com,password,0,['secondary'],"['Bar & Beverage Staff', 'Supervisors']"
c194 first name,c194 last name,c194@email.com,password,0,['apprenticeship'],"['All Advertising, Arts & Media', 'Architecture']"
c195 first name,c195 last name,c195@email.com,password,0,['PhD'],"['Architects', 'Other', 'Event Management']"
c196 first name,c196 last name,c196@email.com,password,0,['secondary'],"['Management - Agency', 'Contracts Administration', 'Housing & Homelessness Services']"
c197 first name,c197 last name,c197@email.com,password,0,['MBA'],"['Estimating', 'Quality Assurance & Control']"
c198 first name,c198 last name,c198@email.com,password,0,['apprenticeship'],"['Surveying', 'Collections', 'Event Management', 'Occupational Health & Safety']"
c199 first name,c199 last name,c199@email.com,password,0,['apprenticeship'],"['Inventory & Fixed Assets', 'Quality Assurance & Control', 'Optical', 'All Retail & Consumer Products ', 'New Business Development', 'Underwriting', 'Other', 'Floristry', 'Management']"
c200 first name,c200 last name,c200@email.com,password,0,['none'],['Power Generation & Distribution']
c201 first name,c201 last name,c201@email.com,password,0,['MBA'],"['Plant & Machinery Operators ', 'Mining - Exploration & Geoscience', 'Medical Imaging', 'Assistant Accountants', 'Mining - Engineering & Maintenance ', 'Other', 'Student Services']"
c202 first name,c202 last name,c202@email.com,password,0,['masters'],"['Trade Marketing', 'Waiting Staff', 'Telecommunications', 'All Education & Training ', 'All Marketing & Communications ', 'Winery & Viticulture', 'Management', 'Chiropractic & Osteopathic']"
c203 first name,c203 last name,c203@email.com,password,0,['PhD'],"['Teaching - Primary', 'Strategy & Planning', 'Field Engineering', 'Community Development']"
c204 first name,c204 last name,c204@email.com,password,0,['MBA'],"['Management', 'Analysis & Reporting', 'Other', 'Residents & Registrars', ""Workers' Compensation""]"
c205 first name,c205 last name,c205@email.com,password,0,['MBA'],"['Veterinary Services & Animal Welfare', 'Purchasing, Procurement & Inventory', 'Police & Corrections', 'Production, Planning & Scheduling', 'Accounts Receivable/Credit Control', 'Management - Agency', 'All Call Centre & Customer Service ', 'Systems Accounting & IT Audit']"
c206 first name,c206 last name,c206@email.com,password,0,['masters'],"['Other', 'Pickers & Packers', 'Chemical Engineering', 'Nursing - Psych, Forensic & Correctional Health']"
c207 first name,c207 last name,c207@email.com,password,0,['secondary'],"['Sales', 'Medical Imaging', 'Nursing - A&E, Critical Care & ICU', 'Business Services & Corporate Advisory', 'Underwriting', 'Workplace Training & Assessment']"
c208 first name,c208 last name,c208@email.com,password,0,['PhD'],"['Materials Handling Engineering', 'Technicians ', 'Nursing - Management', 'Welders & Boilermakers ', 'Marketing Assistants/Coordinators', 'CEO', 'Underwriting', 'Hair & Beauty Services ', 'Automotive Trades ']"
c209 first name,c209 last name,c209@email.com,password,0,['tertiary'],"['Front Office & Guest Services', 'Underwriting', 'Engineering - Software', 'Buying', 'Nursing - A&E, Critical Care & ICU']"
c210 first name,c210 last name,c210@email.com,password,0,['none'],"['Analysts', 'Electricians ']"
c211 first name,c211 last name,c211@email.com,password,0,['masters'],"['Networks & Systems Administration', 'Ambulance/Paramedics', 'Policy, Planning & Regulation', 'Other', 'Management', 'Analysis & Reporting', 'Developers/Programmers ', 'Civil/Structural Engineering', 'Fund Administration', 'Data Entry & Word Processing']"
c212 first name,c212 last name,c212@email.com,password,0,['masters'],"['Tailors & Dressmakers', 'Body Corporate & Facilities Management', 'Emergency Services', 'Direct Marketing & CRM', 'Teaching - Tertiary', 'Event Management', 'Management Accounting & Budgeting']"
c213 first name,c213 last name,c213@email.com,password,0,['apprenticeship'],"['Tax Law', 'Testing & Quality Assurance']"
c214 first name,c214 last name,c214@email.com,password,0,['apprenticeship'],"['Compliance & Risk', 'Management Accounting & Budgeting', 'Financial Managers & Controllers', 'Testing & Quality Assurance', 'Foreperson/Supervisors', 'Management', 'Community Development']"
c215 first name,c215 last name,c215@email.com,password,0,['MBA'],"['Estimating', 'All Engineering ', 'Teaching - Early Childhood', 'Web & Interaction Design']"
c216 first name,c216 last name,c216@email.com,password,0,['secondary'],"['Process Engineering', 'Systems Accounting & IT Audit', 'Settlements', 'Police & Corrections', 'Receptionists']"
