first_name,last_name,email,password,education,latitude,longitude,skills,description
c93 first name,c93 last name,c93@email.com,password,postgraduate,-33.66550230420486,151.11208549007523,"['Customer Service - Customer Facing', 'Warehousing, Storage & Distribution ', 'Brand Management', 'Funds Management', 'All Administration & Office Support ', 'Surveying', 'All Real Estate & Property ']","To obtain a higher position with a growth oriented, progressive company"
c94 first name,c94 last name,c94@email.com,password,postgraduate,-33.947479176178646,151.00778174488926,['Corporate & Commercial Law'],To seek a challenging position and to dedicate my service in a reputed organization to expose my talents and skills
c95 first name,c95 last name,c95@email.com,password,none,-33.9291455362912,151.37004427090466,"['Employment Services', 'Teaching - Early Childhood', 'All Design & Architecture', 'Engineering - Software', 'All Sales ', 'Insurance & Superannuation Law', 'Veterinary Services & Animal Welfare', 'Horticulture']","To obtain a responsible, challenging, and awarding position in a web developer organization with an established track record where my skills, abilities, and technical abilities can be utilized"
c96 first name,c96 last name,c96@email.com,password,secondary,-33.89021445058766,151.19739096591587,['Machine Operators'],To get a growth oriented position in a reputed organization where my skills can be utilized for improvement and success of the organization
c97 first name,c97 last name,c97@email.com,password,postgraduate,-33.989285686572934,150.98479470134316,['Other'],To associate myself with an organization that provides me with an opportunity to leverage my skills and knowledge to make significant contribution to the organization as well as country
c98 first name,c98 last name,c98@email.com,password,tertiary,-34.008450397970535,151.34864480695876,"['Ambulance/Paramedics', 'Road Transport ', 'Event Management']",To look for a job that challenges my professional and intellectual ability to excel career in the organization
c99 first name,c99 last name,c99@email.com,password,secondary,-34.02253558923774,151.0292982421582,"['Promotions', 'Other', 'Media Strategy, Planning & Buying', 'All Insurance & Superannuation', 'Nursing - A&E, Critical Care & ICU', 'All Mining, Resources & Energy ', 'Fund Administration', 'Product Management & Development', 'Other']",To work with a sense of commitment and achieve personal and organizational growth by working in an organization where I can contribute productively through my knowledge and skills and simultaneously get exposure to upgrade them through fresh challenges
c100 first name,c100 last name,c100@email.com,password,none,-33.839986242032495,151.01226017438958,"['Community Services & Development', 'Administration']",To work for an organization which provides me the opportunity to improve my skills and knowledge to growth along with the organization objective
c101 first name,c101 last name,c101@email.com,password,postgraduate,-33.87332181880961,151.27733890430204,"['Bakers & Pastry Chefs', 'Nursing - Theatre & Recovery', 'Physiotherapy, OT & Rehabilitation ', 'Performing Arts', 'Nursing - Psych, Forensic & Correctional Health', 'Other', 'Funds Management', 'Materials Handling Engineering', 'Testing & Quality Assurance']",To secure a challenging position where I can effectively contribute my skills as software professional for growth of organization and myself
c102 first name,c102 last name,c102@email.com,password,secondary,-33.769349208744245,151.43160105493678,"['Fleet Management', 'Settlements', 'Other', 'Management', 'Airlines', 'Personal Injury Law', 'All Insurance & Superannuation', 'Power Generation & Distribution']",To get an opportunity in a challenging environment where I can test my ability and enhance my skills
c103 first name,c103 last name,c103@email.com,password,tertiary,-33.6180072484852,151.15344813669472,"['Management', 'Natural Resources & Water', 'Mining - Processing', 'Industrial Design']","To seek challenging and dynamic career in an organization which prop motes individual opportunity and professional growth, while making position contribution towards organization"
c104 first name,c104 last name,c104@email.com,password,masters,-33.78098691216411,151.11263592190593,"['Carpentry & Cabinet Making ', 'Air Force', 'Plant & Machinery Operators ', 'COO & MD', 'Nursing - Aged Care ', 'All Education & Training ', 'Graphic Design', 'Environmental Engineering']","To use my technical, communication and interpersonal skills for the growth of organization"
c105 first name,c105 last name,c105@email.com,password,none,-33.66227570250651,151.11585407433103,"['All Marketing & Communications ', 'Quality Assurance & Control', 'Digital & Search Marketing', 'Medical Administration', 'Business Services & Corporate Advisory', 'Nursing - General Medical & Surgical', 'Process Engineering', 'Management', 'Retail Assistants ', 'Aerospace Engineering']","To work in a challenging environment, utilizing my skill, knowledge and expertise to the best of my abilities and contribute positively to my personal growth as well as growth of the organization"
c106 first name,c106 last name,c106@email.com,password,postgraduate,-33.64232740129883,151.0844601509974,"['Stockbroking & Trading', 'Engineering - Hardware', 'Government - Federal ', 'Marketing Assistants/Coordinators', 'Industrial Design', 'Superannuation', 'Travel Agents/Consultants', 'Technicians ', 'Pattern Makers & Garment Technicians']",To work in a challenging and creative environment and effectively contribute towards the goals of organization
c107 first name,c107 last name,c107@email.com,password,tertiary,-34.098733330719476,151.15714378661642,"['Teaching - Early Childhood', 'Emergency Services', 'Medical Imaging', 'All Education & Training ', 'Other', 'Programme & Project Management', 'Bar & Beverage Staff']","To seek a challenging position in an Organisation to enhance my knowledge, skills and techniques which can benefit the organization"
c108 first name,c108 last name,c108@email.com,password,postgraduate,-33.76323561785839,151.52276425097756,"['Mortgages', 'Board Appointments', 'Management & Support', 'Other', 'Retail & Property Development']",To get professionally associated with your organization with an objective to explore my learning for the development of organization
c109 first name,c109 last name,c109@email.com,password,none,-33.78304426600861,151.3134384676369,"['Dieticians', 'Payroll', 'All Mining, Resources & Energy ']","To be a team player with an excellent career in IT Development, Support and Maintenance"
c110 first name,c110 last name,c110@email.com,password,secondary,-33.795498252049704,151.34439535945296,"['Self Employment', 'All Legal ', 'All Hospitality & Tourism ', 'Other', 'Teaching - Vocational', 'Supervisors', 'All Community Services & Development ', 'Organisational Development']",To grow with the company where I can effectively contribute my software skills as professional
c111 first name,c111 last name,c111@email.com,password,tertiary,-33.86035816501185,151.25782698180976,"['Tax Law', 'Nursing - General Medical & Surgical', 'Criminal & Civil Law', 'Environmental Engineering', 'Waiting Staff', 'Oil & Gas - Production & Refinement', 'Automotive Engineering', 'Analysis & Reporting']","To achieve high career growth through a continuous learning process and keep myself dynamic, visionary and competitive with the changing scenario of the world"
c112 first name,c112 last name,c112@email.com,password,postgraduate,-33.89380712755638,150.9178944989317,['Management '],To be a part of an organisation where I can fully utilize my skills and make a significant contribution to growth of organisation and at the same time enhance my experience through continuous learning
